date_of_death,new_deaths,cumulative_deaths,data_as_of,data_loaded_at
07/24/2024 12:00:00 AM,0,1345,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/25/2024 12:00:00 AM,0,1345,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/26/2024 12:00:00 AM,1,1346,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/27/2024 12:00:00 AM,0,1346,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/28/2024 12:00:00 AM,0,1346,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/29/2024 12:00:00 AM,1,1347,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/30/2024 12:00:00 AM,1,1348,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/31/2024 12:00:00 AM,0,1348,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/01/2024 12:00:00 AM,1,1349,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/02/2024 12:00:00 AM,0,1349,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/03/2024 12:00:00 AM,0,1349,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/04/2024 12:00:00 AM,1,1350,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/05/2024 12:00:00 AM,0,1350,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/06/2024 12:00:00 AM,0,1350,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/07/2024 12:00:00 AM,0,1350,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/08/2024 12:00:00 AM,1,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/09/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/10/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/11/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/12/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/13/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/14/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/15/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/16/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/17/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/18/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/19/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/20/2024 12:00:00 AM,0,1351,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
